timestamp;mouse_id;zone_idx;event
2025-11-08T08:24:35;Souris-05;2;leave
2025-11-08T08:24:35;Souris-05;1;enter
2025-11-08T08:24:35;Souris-01;2;leave
2025-11-08T08:24:35;Souris-01;3;enter
2025-11-08T08:24:35;Souris-06;3;leave
2025-11-08T08:24:35;Souris-01;3;leave
2025-11-08T08:24:35;Souris-01;0;enter
2025-11-08T08:24:35;Souris-05;1;leave
2025-11-08T08:24:35;Souris-05;2;enter
2025-11-08T08:24:36;Souris-01;0;stay
2025-11-08T08:24:36;Souris-05;2;leave
2025-11-08T08:24:36;Souris-01;0;leave
2025-11-08T08:24:36;Souris-01;1;enter
2025-11-08T08:24:36;Souris-02;0;leave
2025-11-08T08:24:36;Souris-02;1;enter
2025-11-08T08:24:37;Souris-01;1;leave
2025-11-08T08:24:37;Souris-01;0;enter
2025-11-08T08:24:37;Souris-02;1;leave
2025-11-08T08:24:37;Souris-02;0;enter
2025-11-08T08:24:37;Souris-04;1;enter
2025-11-08T08:24:38;Souris-01;0;stay
2025-11-08T08:24:38;Souris-02;0;stay
2025-11-08T08:24:38;Souris-04;1;leave
2025-11-08T08:24:38;Souris-04;2;enter
2025-11-08T08:24:38;Souris-01;0;leave
2025-11-08T08:24:38;Souris-01;1;enter
2025-11-08T08:24:38;Souris-02;0;leave
2025-11-08T08:24:38;Souris-02;1;enter
2025-11-08T08:24:38;Souris-04;2;leave
2025-11-08T08:24:38;Souris-04;1;enter
2025-11-08T08:24:38;Souris-08;3;enter
2025-11-08T08:24:39;Souris-04;1;leave
2025-11-08T08:24:39;Souris-04;2;enter
2025-11-08T08:24:39;Souris-08;3;leave
2025-11-08T08:24:39;Souris-08;2;enter
2025-11-08T08:24:39;Souris-01;1;leave
2025-11-08T08:24:39;Souris-01;0;enter
2025-11-08T08:24:39;Souris-02;1;leave
2025-11-08T08:24:39;Souris-02;0;enter
2025-11-08T08:24:40;Souris-01;0;stay
2025-11-08T08:24:40;Souris-02;0;stay
2025-11-08T08:24:40;Souris-03;2;enter
2025-11-08T08:24:40;Souris-04;2;stay
2025-11-08T08:24:40;Souris-08;2;stay
2025-11-08T08:24:40;Souris-03;2;leave
2025-11-08T08:24:40;Souris-03;1;enter
2025-11-08T08:24:40;Souris-04;2;leave
2025-11-08T08:24:40;Souris-04;1;enter
2025-11-08T08:24:40;Souris-08;2;leave
2025-11-08T08:24:40;Souris-08;3;enter
2025-11-08T08:24:41;Souris-03;1;stay
2025-11-08T08:24:41;Souris-04;1;stay
2025-11-08T08:24:41;Souris-08;3;stay
2025-11-08T08:24:41;Souris-02;0;leave
2025-11-08T08:24:41;Souris-02;1;enter
2025-11-08T08:24:41;Souris-08;3;leave
2025-11-08T08:24:41;Souris-08;2;enter
2025-11-08T08:24:42;Souris-08;2;leave
2025-11-08T08:24:42;Souris-08;3;enter
2025-11-08T08:24:42;Souris-01;0;leave
2025-11-08T08:24:42;Souris-01;1;enter
2025-11-08T08:24:42;Souris-02;1;leave
2025-11-08T08:24:43;Souris-01;1;leave
2025-11-08T08:24:43;Souris-01;0;enter
2025-11-08T08:24:43;Souris-08;3;leave
2025-11-08T08:24:43;Souris-08;2;enter
2025-11-08T08:24:43;Souris-06;1;enter
2025-11-08T08:24:43;Souris-08;2;stay
2025-11-08T08:24:43;Souris-06;1;stay
2025-11-08T08:24:43;Souris-01;0;leave
2025-11-08T08:24:44;Souris-08;2;leave
2025-11-08T08:24:44;Souris-08;3;enter
2025-11-08T08:24:44;Souris-04;1;leave
2025-11-08T08:24:45;Souris-08;3;leave
2025-11-08T08:24:45;Souris-08;2;enter
2025-11-08T08:24:45;Souris-03;1;leave
2025-11-08T08:24:45;Souris-03;2;enter
2025-11-08T08:24:45;Souris-06;1;leave
2025-11-08T08:24:45;Souris-06;2;enter
2025-11-08T08:24:45;Souris-03;2;stay
2025-11-08T08:24:45;Souris-06;2;stay
2025-11-08T08:24:45;Souris-08;2;leave
2025-11-08T08:24:46;Souris-03;2;leave
2025-11-08T08:24:46;Souris-03;1;enter
2025-11-08T08:24:46;Souris-06;2;leave
2025-11-08T08:24:46;Souris-06;1;enter
2025-11-08T08:24:46;Souris-03;1;stay
2025-11-08T08:24:46;Souris-06;1;leave
2025-11-08T08:24:46;Souris-06;2;enter
2025-11-08T08:24:47;Souris-06;2;leave
2025-11-08T08:24:47;Souris-06;1;enter
2025-11-08T08:24:47;Souris-03;1;leave
2025-11-08T08:24:48;Souris-06;1;leave
2025-11-08T08:24:48;Souris-06;2;enter
2025-11-08T08:24:48;Souris-06;2;stay
2025-11-08T08:24:49;Souris-06;2;leave
2025-11-08T08:24:49;Souris-06;1;enter
2025-11-08T08:24:50;Souris-06;1;stay
2025-11-08T08:24:50;Souris-05;1;enter
2025-11-08T08:24:51;Souris-05;1;stay
2025-11-08T08:24:52;Souris-06;1;leave
2025-11-08T08:24:52;Souris-06;0;enter
2025-11-08T08:24:52;Souris-05;1;leave
2025-11-08T08:24:52;Souris-05;2;enter
2025-11-08T08:24:53;Souris-06;0;leave
2025-11-08T08:24:53;Souris-06;1;enter
2025-11-08T08:24:53;Souris-05;2;leave
2025-11-08T08:24:53;Souris-05;1;enter
2025-11-08T08:24:53;Souris-06;1;leave
2025-11-08T08:24:53;Souris-06;0;enter
2025-11-08T08:24:53;Souris-05;1;leave
2025-11-08T08:24:53;Souris-05;2;enter
2025-11-08T08:24:54;Souris-05;2;stay
2025-11-08T08:24:54;Souris-06;0;stay
2025-11-08T08:24:54;Souris-07;3;enter
2025-11-08T08:24:54;Souris-07;3;stay
2025-11-08T08:24:54;Souris-05;2;leave
2025-11-08T08:24:54;Souris-05;1;enter
2025-11-08T08:24:54;Souris-06;0;leave
2025-11-08T08:24:54;Souris-06;1;enter
2025-11-08T08:24:55;Souris-06;1;leave
2025-11-08T08:24:55;Souris-06;0;enter
2025-11-08T08:24:55;Souris-05;1;stay
2025-11-08T08:24:55;Souris-07;3;leave
2025-11-08T08:24:55;Souris-07;2;enter
2025-11-08T08:24:56;Souris-07;2;stay
2025-11-08T08:24:56;Souris-06;0;stay
2025-11-08T08:24:56;Souris-05;1;leave
2025-11-08T08:24:56;Souris-05;2;enter
2025-11-08T08:24:56;Souris-05;2;stay
2025-11-08T08:24:56;Souris-06;0;leave
2025-11-08T08:24:56;Souris-06;1;enter
2025-11-08T08:24:57;Souris-06;1;stay
2025-11-08T08:24:57;Souris-05;2;leave
2025-11-08T08:24:57;Souris-05;3;enter
2025-11-08T08:24:57;Souris-07;2;leave
2025-11-08T08:24:57;Souris-07;3;enter
2025-11-08T08:24:58;Souris-05;3;leave
2025-11-08T08:24:58;Souris-05;2;enter
2025-11-08T08:24:58;Souris-07;3;leave
2025-11-08T08:24:58;Souris-07;2;enter
2025-11-08T08:24:58;Souris-06;1;leave
2025-11-08T08:24:58;Souris-06;0;enter
2025-11-08T08:24:58;Souris-06;0;stay
2025-11-08T08:24:58;Souris-05;2;leave
2025-11-08T08:24:58;Souris-05;3;enter
2025-11-08T08:24:58;Souris-07;2;leave
2025-11-08T08:24:58;Souris-07;3;enter
2025-11-08T08:24:59;Souris-05;3;stay
2025-11-08T08:24:59;Souris-07;3;stay
2025-11-08T08:24:59;Souris-08;0;enter
2025-11-08T08:24:59;Souris-08;0;stay
2025-11-08T08:24:59;Souris-05;3;leave
2025-11-08T08:24:59;Souris-05;2;enter
2025-11-08T08:24:59;Souris-07;3;leave
2025-11-08T08:24:59;Souris-07;2;enter
2025-11-08T08:25:00;Souris-05;2;stay
2025-11-08T08:25:00;Souris-07;2;stay
2025-11-08T08:25:00;Souris-01;0;enter
2025-11-08T08:25:00;Souris-06;0;leave
2025-11-08T08:25:01;Souris-01;0;leave
2025-11-08T08:25:01;Souris-01;1;enter
2025-11-08T08:25:01;Souris-08;0;leave
2025-11-08T08:25:01;Souris-08;1;enter
2025-11-08T08:25:01;Souris-07;2;leave
2025-11-08T08:25:01;Souris-01;1;leave
2025-11-08T08:25:01;Souris-01;0;enter
2025-11-08T08:25:01;Souris-08;1;leave
2025-11-08T08:25:01;Souris-08;0;enter
2025-11-08T08:25:02;Souris-01;0;leave
2025-11-08T08:25:02;Souris-01;1;enter
2025-11-08T08:25:02;Souris-08;0;leave
2025-11-08T08:25:02;Souris-08;1;enter
2025-11-08T08:25:03;Souris-01;1;stay
2025-11-08T08:25:03;Souris-08;1;stay
2025-11-08T08:25:03;Souris-04;1;enter
2025-11-08T08:25:03;Souris-05;2;leave
2025-11-08T08:25:03;Souris-05;3;enter
2025-11-08T08:25:03;Souris-05;3;leave
2025-11-08T08:25:03;Souris-05;2;enter
2025-11-08T08:25:03;Souris-01;1;leave
2025-11-08T08:25:03;Souris-01;0;enter
2025-11-08T08:25:03;Souris-08;1;leave
2025-11-08T08:25:03;Souris-08;0;enter
2025-11-08T08:25:03;Souris-04;1;leave
2025-11-08T08:25:03;Souris-04;2;enter
2025-11-08T08:25:04;Souris-01;0;stay
2025-11-08T08:25:04;Souris-04;2;leave
2025-11-08T08:25:04;Souris-04;1;enter
2025-11-08T08:25:04;Souris-08;0;stay
2025-11-08T08:25:04;Souris-05;2;leave
2025-11-08T08:25:04;Souris-05;3;enter
2025-11-08T08:25:04;Souris-04;1;stay
2025-11-08T08:25:04;Souris-05;3;stay
2025-11-08T08:25:05;Souris-04;1;leave
2025-11-08T08:25:05;Souris-04;2;enter
2025-11-08T08:25:05;Souris-05;3;leave
2025-11-08T08:25:05;Souris-05;2;enter
2025-11-08T08:25:06;Souris-04;2;leave
2025-11-08T08:25:06;Souris-04;1;enter
2025-11-08T08:25:06;Souris-05;2;leave
2025-11-08T08:25:06;Souris-05;0;enter
2025-11-08T08:25:06;Souris-08;0;leave
2025-11-08T08:25:06;Souris-08;1;enter
2025-11-08T08:25:06;Souris-01;0;leave
2025-11-08T08:25:06;Souris-01;1;enter
2025-11-08T08:25:06;Souris-04;1;stay
2025-11-08T08:25:06;Souris-05;0;leave
2025-11-08T08:25:06;Souris-05;1;enter
2025-11-08T08:25:06;Souris-08;1;leave
2025-11-08T08:25:07;Souris-01;1;leave
2025-11-08T08:25:07;Souris-01;0;enter
2025-11-08T08:25:07;Souris-05;1;leave
2025-11-08T08:25:07;Souris-05;0;enter
2025-11-08T08:25:07;Souris-04;1;leave
2025-11-08T08:25:07;Souris-04;2;enter
2025-11-08T08:25:08;Souris-01;0;stay
2025-11-08T08:25:08;Souris-02;0;enter
2025-11-08T08:25:08;Souris-04;2;stay
2025-11-08T08:25:08;Souris-05;0;stay
2025-11-08T08:25:08;Souris-01;0;leave
2025-11-08T08:25:08;Souris-01;1;enter
2025-11-08T08:25:08;Souris-02;0;leave
2025-11-08T08:25:08;Souris-02;1;enter
2025-11-08T08:25:08;Souris-05;0;leave
2025-11-08T08:25:08;Souris-05;1;enter
2025-11-08T08:25:08;Souris-04;2;leave
2025-11-08T08:25:08;Souris-04;1;enter
2025-11-08T08:25:09;Souris-04;1;leave
2025-11-08T08:25:09;Souris-04;2;enter
2025-11-08T08:25:09;Souris-06;2;enter
2025-11-08T08:25:09;Souris-01;1;leave
2025-11-08T08:25:09;Souris-01;0;enter
2025-11-08T08:25:09;Souris-02;1;leave
2025-11-08T08:25:09;Souris-02;0;enter
2025-11-08T08:25:09;Souris-05;1;leave
2025-11-08T08:25:09;Souris-05;0;enter
2025-11-08T08:25:09;Souris-01;0;leave
2025-11-08T08:25:09;Souris-01;1;enter
2025-11-08T08:25:09;Souris-02;0;leave
2025-11-08T08:25:09;Souris-02;1;enter
2025-11-08T08:25:09;Souris-04;2;leave
2025-11-08T08:25:09;Souris-04;1;enter
2025-11-08T08:25:09;Souris-05;0;leave
2025-11-08T08:25:09;Souris-05;1;enter
2025-11-08T08:25:09;Souris-06;2;stay
2025-11-08T08:25:10;Souris-02;1;stay
2025-11-08T08:25:10;Souris-05;1;stay
2025-11-08T08:25:10;Souris-06;2;leave
2025-11-08T08:25:10;Souris-06;3;enter
2025-11-08T08:25:10;Souris-04;1;stay
2025-11-08T08:25:10;Souris-01;1;leave
2025-11-08T08:25:11;Souris-06;3;leave
2025-11-08T08:25:11;Souris-06;2;enter
2025-11-08T08:28:11;Souris-02;1;enter
2025-11-08T08:28:12;Souris-03;2;enter
2025-11-08T08:28:12;Souris-04;3;enter
2025-11-08T08:28:12;Souris-01;0;enter
2025-11-08T08:28:12;Souris-02;1;leave
2025-11-08T08:28:12;Souris-02;2;enter
2025-11-08T08:28:12;Souris-01;0;stay
2025-11-08T08:28:12;Souris-04;3;stay
2025-11-08T08:28:12;Souris-02;2;leave
2025-11-08T08:28:12;Souris-02;1;enter
2025-11-08T08:28:12;Souris-03;2;leave
2025-11-08T08:28:12;Souris-03;3;enter
2025-11-08T08:28:13;Souris-02;1;stay
2025-11-08T08:28:13;Souris-03;3;stay
2025-11-08T08:28:14;Souris-04;3;leave
2025-11-08T08:28:14;Souris-04;0;enter
2025-11-08T08:28:14;Souris-03;3;leave
2025-11-08T08:28:14;Souris-03;2;enter
2025-11-08T08:28:14;Souris-03;2;stay
2025-11-08T08:28:14;Souris-04;0;stay
2025-11-08T08:28:14;Souris-02;1;leave
2025-11-08T08:28:14;Souris-02;2;enter
2025-11-08T08:28:15;Souris-01;0;leave
2025-11-08T08:28:15;Souris-01;1;enter
2025-11-08T08:28:15;Souris-02;2;stay
2025-11-08T08:28:15;Souris-04;0;leave
2025-11-08T08:28:15;Souris-04;3;enter
2025-11-08T08:28:15;Souris-01;1;leave
2025-11-08T08:28:15;Souris-01;0;enter
2025-11-08T08:28:15;Souris-04;3;stay
2025-11-08T08:28:15;Souris-02;2;leave
2025-11-08T08:28:15;Souris-02;1;enter
2025-11-08T08:28:15;Souris-03;2;leave
2025-11-08T08:28:15;Souris-03;3;enter
2025-11-08T08:28:16;Souris-01;0;stay
2025-11-08T08:28:16;Souris-02;1;leave
2025-11-08T08:28:16;Souris-02;2;enter
2025-11-08T08:28:16;Souris-03;3;leave
2025-11-08T08:28:16;Souris-03;2;enter
2025-11-08T08:28:16;Souris-04;3;leave
2025-11-08T08:28:16;Souris-04;0;enter
2025-11-08T08:28:17;Souris-03;2;stay
2025-11-08T08:28:17;Souris-04;0;stay
2025-11-08T08:28:17;Souris-02;2;leave
2025-11-08T08:28:17;Souris-02;1;enter
2025-11-08T08:28:17;Souris-02;1;stay
2025-11-08T08:28:17;Souris-03;2;leave
2025-11-08T08:28:17;Souris-03;3;enter
2025-11-08T08:28:17;Souris-04;0;leave
2025-11-08T08:28:17;Souris-04;3;enter
2025-11-08T08:28:17;Souris-01;0;leave
2025-11-08T08:28:17;Souris-01;1;enter
2025-11-08T08:28:18;Souris-04;3;leave
2025-11-08T08:28:18;Souris-04;0;enter
2025-11-08T08:28:18;Souris-01;1;leave
2025-11-08T08:28:18;Souris-01;0;enter
2025-11-08T08:28:18;Souris-02;1;leave
2025-11-08T08:28:18;Souris-02;0;enter
2025-11-08T08:28:18;Souris-03;3;leave
2025-11-08T08:28:18;Souris-03;2;enter
2025-11-08T08:28:18;Souris-07;2;enter
2025-11-08T08:28:19;Souris-01;0;leave
2025-11-08T08:28:19;Souris-01;1;enter
2025-11-08T08:28:19;Souris-02;0;leave
2025-11-08T08:28:19;Souris-02;1;enter
2025-11-08T08:28:19;Souris-07;2;stay
2025-11-08T08:28:19;Souris-03;2;stay
2025-11-08T08:28:19;Souris-04;0;leave
2025-11-08T08:28:19;Souris-04;3;enter
2025-11-08T08:28:19;Souris-01;1;stay
2025-11-08T08:28:19;Souris-02;1;stay
2025-11-08T08:28:19;Souris-07;2;leave
2025-11-08T08:28:19;Souris-07;1;enter
2025-11-08T08:28:19;Souris-03;2;leave
2025-11-08T08:28:19;Souris-04;3;leave
2025-11-08T08:28:20;Souris-01;1;leave
2025-11-08T08:28:20;Souris-01;0;enter
2025-11-08T08:28:20;Souris-02;1;leave
2025-11-08T08:28:20;Souris-02;0;enter
2025-11-08T08:28:20;Souris-05;3;enter
2025-11-08T08:28:20;Souris-07;1;leave
2025-11-08T08:28:20;Souris-07;2;enter
2025-11-08T08:28:20;Souris-08;2;enter
2025-11-08T08:28:20;Souris-01;0;leave
2025-11-08T08:28:20;Souris-01;1;enter
2025-11-08T08:28:20;Souris-02;0;stay
2025-11-08T08:28:20;Souris-07;2;stay
2025-11-08T08:28:20;Souris-08;2;stay
2025-11-08T08:28:20;Souris-05;3;stay
2025-11-08T08:28:21;Souris-02;0;leave
2025-11-08T08:28:21;Souris-02;1;enter
2025-11-08T08:28:21;Souris-07;2;leave
2025-11-08T08:28:21;Souris-07;1;enter
2025-11-08T08:28:21;Souris-08;2;leave
2025-11-08T08:28:21;Souris-08;1;enter
2025-11-08T08:28:21;Souris-01;1;leave
2025-11-08T08:28:22;Souris-02;1;leave
2025-11-08T08:28:22;Souris-02;0;enter
2025-11-08T08:28:22;Souris-07;1;leave
2025-11-08T08:28:22;Souris-07;2;enter
2025-11-08T08:28:22;Souris-08;1;leave
2025-11-08T08:28:22;Souris-08;2;enter
2025-11-08T08:28:22;Souris-05;3;leave
2025-11-08T08:28:22;Souris-05;0;enter
2025-11-08T08:28:22;Souris-05;0;stay
2025-11-08T08:28:22;Souris-02;0;stay
2025-11-08T08:28:22;Souris-07;2;leave
2025-11-08T08:28:22;Souris-07;1;enter
2025-11-08T08:28:22;Souris-08;2;leave
2025-11-08T08:28:22;Souris-08;1;enter
2025-11-08T08:28:23;Souris-07;1;stay
2025-11-08T08:28:23;Souris-08;1;stay
2025-11-08T08:28:23;Souris-02;0;leave
2025-11-08T08:28:23;Souris-02;1;enter
2025-11-08T08:28:24;Souris-02;1;leave
2025-11-08T08:28:24;Souris-02;0;enter
2025-11-08T08:28:24;Souris-07;1;leave
2025-11-08T08:28:24;Souris-07;2;enter
2025-11-08T08:28:24;Souris-08;1;leave
2025-11-08T08:28:24;Souris-08;2;enter
2025-11-08T08:28:24;Souris-07;2;stay
2025-11-08T08:28:24;Souris-08;2;stay
2025-11-08T08:28:24;Souris-05;0;leave
2025-11-08T08:28:24;Souris-05;3;enter
2025-11-08T08:28:24;Souris-02;0;leave
2025-11-08T08:28:24;Souris-02;1;enter
2025-11-08T08:28:25;Souris-02;1;stay
2025-11-08T08:28:25;Souris-05;3;stay
2025-11-08T08:28:25;Souris-07;2;leave
2025-11-08T08:28:25;Souris-07;1;enter
2025-11-08T08:28:25;Souris-08;2;leave
2025-11-08T08:28:25;Souris-08;1;enter
2025-11-08T08:28:25;Souris-02;1;leave
2025-11-08T08:28:25;Souris-02;2;enter
2025-11-08T08:28:25;Souris-07;1;leave
2025-11-08T08:28:25;Souris-07;2;enter
2025-11-08T08:28:25;Souris-08;1;leave
2025-11-08T08:28:25;Souris-08;2;enter
2025-11-08T08:28:26;Souris-02;2;stay
2025-11-08T08:28:26;Souris-07;2;leave
2025-11-08T08:28:26;Souris-07;1;enter
2025-11-08T08:28:26;Souris-08;2;stay
2025-11-08T08:28:27;Souris-06;3;enter
2025-11-08T08:28:27;Souris-07;1;leave
2025-11-08T08:28:27;Souris-07;3;enter
2025-11-08T08:28:27;Souris-02;2;leave
2025-11-08T08:28:27;Souris-02;1;enter
2025-11-08T08:28:27;Souris-08;2;leave
2025-11-08T08:28:27;Souris-08;1;enter
2025-11-08T08:28:27;Souris-02;1;leave
2025-11-08T08:28:27;Souris-02;2;enter
2025-11-08T08:28:27;Souris-08;1;leave
2025-11-08T08:28:27;Souris-08;2;enter
2025-11-08T08:28:27;Souris-05;3;leave
2025-11-08T08:28:27;Souris-05;0;enter
2025-11-08T08:28:27;Souris-06;3;leave
2025-11-08T08:28:27;Souris-06;0;enter
2025-11-08T08:28:27;Souris-07;3;leave
2025-11-08T08:28:27;Souris-07;0;enter
2025-11-08T08:28:28;Souris-05;0;leave
2025-11-08T08:28:28;Souris-05;3;enter
2025-11-08T08:28:28;Souris-06;0;stay
2025-11-08T08:28:28;Souris-07;0;stay
2025-11-08T08:28:28;Souris-02;2;leave
2025-11-08T08:28:28;Souris-02;1;enter
2025-11-08T08:28:28;Souris-08;2;leave
2025-11-08T08:28:28;Souris-08;1;enter
2025-11-08T08:28:29;Souris-02;1;stay
2025-11-08T08:28:29;Souris-08;1;leave
2025-11-08T08:28:29;Souris-08;2;enter
2025-11-08T08:28:29;Souris-05;3;leave
2025-11-08T08:28:29;Souris-02;1;leave
2025-11-08T08:28:29;Souris-02;2;enter
2025-11-08T08:28:29;Souris-08;2;leave
2025-11-08T08:28:30;Souris-01;3;enter
2025-11-08T08:28:30;Souris-02;2;leave
2025-11-08T08:28:30;Souris-02;1;enter
2025-11-08T08:28:30;Souris-06;0;leave
2025-11-08T08:28:30;Souris-06;3;enter
2025-11-08T08:28:30;Souris-07;0;leave
2025-11-08T08:28:30;Souris-07;3;enter
2025-11-08T08:28:30;Souris-06;3;stay
2025-11-08T08:28:30;Souris-07;3;stay
2025-11-08T08:28:30;Souris-01;3;leave
2025-11-08T08:28:30;Souris-01;2;enter
2025-11-08T08:28:30;Souris-02;1;stay
2025-11-08T08:28:31;Souris-01;2;stay
2025-11-08T08:28:31;Souris-06;3;leave
2025-11-08T08:28:31;Souris-06;0;enter
2025-11-08T08:28:31;Souris-07;3;leave
2025-11-08T08:28:31;Souris-07;0;enter
2025-11-08T08:28:31;Souris-02;1;leave
2025-11-08T08:28:31;Souris-02;2;enter
2025-11-08T08:28:32;Souris-02;2;stay
2025-11-08T08:28:32;Souris-01;2;leave
2025-11-08T08:28:32;Souris-01;3;enter
2025-11-08T08:28:32;Souris-06;0;leave
2025-11-08T08:28:32;Souris-06;3;enter
2025-11-08T08:28:32;Souris-07;0;leave
2025-11-08T08:28:32;Souris-07;3;enter
2025-11-08T08:28:32;Souris-01;3;stay
2025-11-08T08:28:32;Souris-06;3;stay
2025-11-08T08:28:32;Souris-07;3;stay
2025-11-08T08:28:32;Souris-02;2;leave
2025-11-08T08:28:32;Souris-02;1;enter
2025-11-08T08:28:33;Souris-02;1;stay
2025-11-08T08:28:33;Souris-01;3;leave
2025-11-08T08:28:33;Souris-01;2;enter
2025-11-08T08:28:33;Souris-06;3;leave
2025-11-08T08:28:33;Souris-06;0;enter
2025-11-08T08:28:33;Souris-07;3;leave
2025-11-08T08:28:33;Souris-07;0;enter
2025-11-08T08:28:34;Souris-01;2;leave
2025-11-08T08:28:34;Souris-01;3;enter
2025-11-08T08:28:34;Souris-06;0;leave
2025-11-08T08:28:34;Souris-06;3;enter
2025-11-08T08:28:34;Souris-07;0;leave
2025-11-08T08:28:34;Souris-07;3;enter
2025-11-08T08:28:34;Souris-02;1;leave
2025-11-08T08:28:34;Souris-01;3;stay
2025-11-08T08:28:34;Souris-06;3;stay
2025-11-08T08:28:34;Souris-07;3;stay
2025-11-08T08:28:35;Souris-01;3;leave
2025-11-08T08:28:35;Souris-01;2;enter
2025-11-08T08:28:35;Souris-06;3;leave
2025-11-08T08:28:35;Souris-06;0;enter
2025-11-08T08:28:35;Souris-07;3;leave
2025-11-08T08:28:35;Souris-07;0;enter
2025-11-08T08:28:35;Souris-01;2;leave
2025-11-08T08:28:35;Souris-01;3;enter
2025-11-08T08:28:35;Souris-06;0;leave
2025-11-08T08:28:35;Souris-06;3;enter
2025-11-08T08:28:35;Souris-07;0;leave
2025-11-08T08:28:35;Souris-07;3;enter
2025-11-08T08:28:36;Souris-07;3;leave
2025-11-08T08:28:36;Souris-07;0;enter
2025-11-08T08:28:36;Souris-01;3;leave
2025-11-08T08:28:36;Souris-01;2;enter
2025-11-08T08:28:36;Souris-08;2;enter
2025-11-08T08:28:36;Souris-06;3;leave
2025-11-08T08:28:37;Souris-01;2;leave
2025-11-08T08:28:37;Souris-01;0;enter
2025-11-08T08:28:37;Souris-08;2;stay
2025-11-08T08:28:37;Souris-07;0;leave
2025-11-08T08:28:37;Souris-08;2;leave
2025-11-08T08:28:37;Souris-08;3;enter
2025-11-08T08:28:37;Souris-01;0;leave
2025-11-08T08:28:37;Souris-01;1;enter
2025-11-08T08:28:38;Souris-08;3;stay
2025-11-08T08:28:38;Souris-01;1;leave
2025-11-08T08:28:38;Souris-01;0;enter
2025-11-08T08:28:38;Souris-01;0;stay
2025-11-08T08:28:38;Souris-08;3;leave
2025-11-08T08:28:38;Souris-08;2;enter
2025-11-08T08:28:39;Souris-08;2;leave
2025-11-08T08:28:39;Souris-08;3;enter
2025-11-08T08:28:40;Souris-08;3;stay
2025-11-08T08:28:40;Souris-02;3;enter
2025-11-08T08:28:40;Souris-02;3;leave
2025-11-08T08:28:40;Souris-02;2;enter
2025-11-08T08:28:40;Souris-08;3;leave
2025-11-08T08:28:40;Souris-08;2;enter
2025-11-08T08:28:41;Souris-02;2;stay
2025-11-08T08:28:41;Souris-08;2;stay
2025-11-08T08:28:41;Souris-01;0;leave
2025-11-08T08:28:41;Souris-01;1;enter
2025-11-08T08:28:42;Souris-01;1;stay
2025-11-08T08:28:42;Souris-01;1;leave
2025-11-08T08:28:42;Souris-01;0;enter
2025-11-08T08:28:43;Souris-01;0;leave
2025-11-08T08:28:43;Souris-01;1;enter
2025-11-08T08:28:43;Souris-02;2;leave
2025-11-08T08:28:43;Souris-02;3;enter
2025-11-08T08:28:43;Souris-08;2;leave
2025-11-08T08:28:43;Souris-08;3;enter
2025-11-08T08:28:43;Souris-02;3;stay
2025-11-08T08:28:43;Souris-08;3;stay
2025-11-08T08:28:43;Souris-06;1;enter
2025-11-08T08:28:43;Souris-01;1;leave
2025-11-08T08:28:44;Souris-02;3;leave
2025-11-08T08:28:44;Souris-02;2;enter
2025-11-08T08:28:44;Souris-04;2;enter
2025-11-08T08:28:44;Souris-06;1;leave
2025-11-08T08:28:44;Souris-06;2;enter
2025-11-08T08:28:44;Souris-08;3;leave
2025-11-08T08:28:44;Souris-08;2;enter
2025-11-08T08:28:45;Souris-02;2;stay
2025-11-08T08:28:45;Souris-08;2;stay
2025-11-08T08:28:45;Souris-04;2;leave
2025-11-08T08:28:45;Souris-04;1;enter
2025-11-08T08:28:45;Souris-06;2;leave
2025-11-08T08:28:45;Souris-06;1;enter
2025-11-08T08:28:45;Souris-02;2;leave
2025-11-08T08:28:45;Souris-02;3;enter
2025-11-08T08:28:45;Souris-04;1;stay
2025-11-08T08:28:45;Souris-06;1;stay
2025-11-08T08:28:45;Souris-07;3;enter
2025-11-08T08:28:45;Souris-08;2;leave
2025-11-08T08:28:45;Souris-08;3;enter
2025-11-08T08:28:45;Souris-05;1;enter
2025-11-08T08:28:46;Souris-05;1;stay
2025-11-08T08:28:46;Souris-02;3;leave
2025-11-08T08:28:46;Souris-02;2;enter
2025-11-08T08:28:46;Souris-07;3;leave
2025-11-08T08:28:46;Souris-07;2;enter
2025-11-08T08:28:46;Souris-08;3;leave
2025-11-08T08:28:46;Souris-08;1;enter
2025-11-08T08:28:47;Souris-02;2;stay
2025-11-08T08:28:47;Souris-07;2;stay
2025-11-08T08:28:47;Souris-04;1;leave
2025-11-08T08:28:47;Souris-04;2;enter
2025-11-08T08:28:47;Souris-06;1;leave
2025-11-08T08:28:47;Souris-06;2;enter
2025-11-08T08:28:47;Souris-08;1;leave
2025-11-08T08:28:47;Souris-08;2;enter
2025-11-08T08:28:47;Souris-04;2;leave
2025-11-08T08:28:47;Souris-04;1;enter
2025-11-08T08:28:47;Souris-06;2;leave
2025-11-08T08:28:47;Souris-06;1;enter
2025-11-08T08:28:47;Souris-08;2;leave
2025-11-08T08:28:47;Souris-08;1;enter
2025-11-08T08:28:47;Souris-02;2;leave
2025-11-08T08:28:47;Souris-02;3;enter
2025-11-08T08:28:47;Souris-07;2;leave
2025-11-08T08:28:47;Souris-07;3;enter
2025-11-08T08:28:48;Souris-02;3;stay
2025-11-08T08:28:48;Souris-07;3;stay
2025-11-08T08:28:48;Souris-05;1;leave
